pubchem_cid	protein	docking_score
119182	nucleocapsid	-7.30
119182	tmprss2	-6.20
5493444	protease	-6.30
5493444	polymerase	-6.70
5493444	papainlike	-7.30
5493444	ace2	-7.30
5493444	spike_rbd	-5.50
5493444	nucleocapsid	-8.20
5493444	tmprss2	-6.20
3108	protease	-6.20
3108	polymerase	-6.80
3108	papainlike	-6.00
3108	ace2	-6.80
3108	spike_rbd	-5.90
3108	nucleocapsid	-7.10
3108	tmprss2	-6.30
146570	protease	-6.10
146570	polymerase	-7.10
146570	papainlike	-6.70
146570	ace2	-7.40
146570	spike_rbd	-7.00
146570	nucleocapsid	-8.00
146570	tmprss2	-6.70
72099	protease	-6.30
72099	polymerase	-7.00
72099	papainlike	-6.60
72099	ace2	-7.20
72099	spike_rbd	-7.70
72099	nucleocapsid	-8.10
72099	tmprss2	-7.00
9270	protease	-6.60
9270	polymerase	-7.20
9270	papainlike	-6.90
9270	ace2	-7.30
9270	spike_rbd	-6.90
9270	nucleocapsid	-9.20
9270	tmprss2	-7.50
154417	protease	-7.40
154417	polymerase	-6.80
154417	papainlike	-6.50
154417	ace2	-7.50
154417	spike_rbd	-6.60
154417	nucleocapsid	-7.80
154417	tmprss2	-6.10
3902	protease	-7.20
3902	polymerase	-7.30
3902	papainlike	-7.50
3902	ace2	-7.20
3902	spike_rbd	-7.10
3902	nucleocapsid	-8.40
3902	tmprss2	-7.70
121892	protease	-6.50
121892	polymerase	-6.90
121892	papainlike	-6.90
121892	ace2	-7.60
121892	spike_rbd	-7.20
121892	nucleocapsid	-8.10
121892	tmprss2	-7.60
5481350	protease	-6.30
5481350	polymerase	-7.30
5481350	papainlike	-6.90
5481350	ace2	-7.20
5481350	spike_rbd	-6.70
5481350	nucleocapsid	-7.60
5481350	tmprss2	-6.60
19988	protease	-6.30
19988	polymerase	-7.00
19988	papainlike	-6.70
19988	ace2	-7.80
19988	spike_rbd	-6.80
19988	nucleocapsid	-8.20
19988	tmprss2	-6.60
131682	protease	-6.80
131682	polymerase	-7.20
131682	papainlike	-7.80
131682	ace2	-7.50
131682	spike_rbd	-7.00
131682	nucleocapsid	-8.20
131682	tmprss2	-7.30
6957645	protease	-6.30
6957645	polymerase	-6.60
6957645	papainlike	-6.40
6957645	ace2	-6.60
6957645	spike_rbd	-7.10
6957645	nucleocapsid	-7.90
6957645	tmprss2	-6.60
6918140	protease	-6.20
6918140	polymerase	-7.60
6918140	papainlike	-6.90
6918140	ace2	-7.90
6918140	spike_rbd	-6.60
6918140	nucleocapsid	-8.20
6918140	tmprss2	-6.80
4037	protease	-7.20
4037	polymerase	-6.90
4037	papainlike	-6.30
4037	ace2	-7.50
4037	spike_rbd	-6.30
4037	nucleocapsid	-8.00
4037	tmprss2	-7.40
441335	protease	-6.80
441335	polymerase	-7.50
441335	papainlike	-6.50
441335	ace2	-7.50
441335	spike_rbd	-6.70
441335	nucleocapsid	-8.60
441335	tmprss2	-6.80
71616	protease	-5.90
71616	polymerase	-6.60
71616	papainlike	-7.30
71616	ace2	-7.30
71616	spike_rbd	-7.40
71616	nucleocapsid	-8.30
71616	tmprss2	-6.90
5282443	protease	-6.40
5282443	polymerase	-7.20
5282443	papainlike	-6.10
5282443	ace2	-7.20
5282443	spike_rbd	-6.60
5282443	nucleocapsid	-7.80
5282443	tmprss2	-7.10
441140	protease	-6.00
441140	polymerase	-6.40
441140	papainlike	-6.90
441140	ace2	-6.90
441140	spike_rbd	-6.60
441140	nucleocapsid	-7.90
441140	tmprss2	-6.20
207843	protease	-6.20
207843	polymerase	-6.90
207843	papainlike	-6.00
207843	ace2	-6.90
207843	spike_rbd	-6.30
207843	nucleocapsid	-7.70
207843	tmprss2	-6.60
9677	protease	-5.50
9677	polymerase	-7.70
9677	papainlike	-5.80
9677	ace2	-7.30
9677	spike_rbd	-6.50
9677	nucleocapsid	-8.40
9677	tmprss2	-6.60
13773524	protease	-6.50
13773524	polymerase	-7.30
13773524	papainlike	-7.00
13773524	ace2	-7.60
13773524	spike_rbd	-6.40
13773524	nucleocapsid	-8.30
13773524	tmprss2	-6.70
2160	protease	-6.60
2160	polymerase	-7.50
2160	papainlike	-6.30
2160	ace2	-7.50
2160	spike_rbd	-6.50
2160	nucleocapsid	-7.90
2160	tmprss2	-7.60
3086655	protease	-6.20
3086655	polymerase	-6.40
3086655	papainlike	-6.50
3086655	ace2	-7.20
3086655	spike_rbd	-6.20
3086655	nucleocapsid	-8.10
3086655	tmprss2	-6.80
6918493	protease	-6.20
6918493	polymerase	-6.80
6918493	papainlike	-6.70
6918493	ace2	-7.70
6918493	spike_rbd	-7.00
6918493	nucleocapsid	-8.90
6918493	tmprss2	-7.00
53278	protease	-6.20
53278	polymerase	-6.80
53278	papainlike	-6.10
53278	ace2	-6.80
53278	spike_rbd	-6.50
53278	nucleocapsid	-7.80
53278	tmprss2	-6.40
4463	protease	-6.50
4463	polymerase	-7.50
4463	papainlike	-6.80
4463	ace2	-7.00
4463	spike_rbd	-6.50
4463	nucleocapsid	-8.40
4463	tmprss2	-7.20
60953	protease	-6.50
60953	polymerase	-6.90
60953	papainlike	-7.30
60953	ace2	-7.70
60953	spike_rbd	-6.90
60953	nucleocapsid	-8.10
60953	tmprss2	-6.50
2484	protease	-6.90
2484	polymerase	-6.40
2484	papainlike	-6.00
2484	ace2	-8.40
2484	spike_rbd	-7.30
2484	nucleocapsid	-7.90
2484	tmprss2	-8.50
5362119	protease	-5.90
5362119	polymerase	-7.20
5362119	papainlike	-6.60
5362119	ace2	-7.50
5362119	spike_rbd	-7.00
5362119	nucleocapsid	-8.20
5362119	tmprss2	-7.00
134018	protease	-6.50
134018	polymerase	-6.50
134018	papainlike	-6.70
134018	ace2	-7.20
134018	spike_rbd	-7.10
134018	nucleocapsid	-8.40
134018	tmprss2	-6.70
4999	protease	-6.90
4999	polymerase	-7.30
4999	papainlike	-6.90
4999	ace2	-7.50
4999	spike_rbd	-6.60
4999	nucleocapsid	-8.40
4999	tmprss2	-6.90
64139	protease	-6.50
64139	polymerase	-6.70
64139	papainlike	-6.70
64139	ace2	-7.30
64139	spike_rbd	-6.80
64139	nucleocapsid	-8.30
64139	tmprss2	0.00
667550	protease	-7.10
667550	polymerase	-7.30
667550	papainlike	-7.30
667550	ace2	-8.20
667550	spike_rbd	-7.20
667550	nucleocapsid	-8.00
667550	tmprss2	-7.60
28248395	protease	-6.50
28248395	polymerase	-7.00
28248395	papainlike	-7.00
28248395	ace2	-7.40
28248395	spike_rbd	-6.80
28248395	nucleocapsid	-8.20
28248395	tmprss2	-7.00
1548970	protease	-6.90
1548970	polymerase	-7.00
1548970	papainlike	-6.50
1548970	ace2	-7.20
1548970	spike_rbd	-7.10
1548970	nucleocapsid	-7.50
1548970	tmprss2	-6.80
134045	protease	-7.70
134045	polymerase	-7.50
134045	papainlike	-7.30
134045	ace2	-8.20
134045	spike_rbd	-7.20
134045	nucleocapsid	-7.60
134045	tmprss2	-7.80
12358677	protease	-7.40
12358677	polymerase	-7.20
12358677	papainlike	-6.60
12358677	ace2	-8.10
12358677	spike_rbd	-7.00
12358677	nucleocapsid	-8.10
12358677	tmprss2	-7.10
5311221	protease	-6.50
5311221	polymerase	-6.70
5311221	papainlike	-6.20
5311221	ace2	-8.10
5311221	spike_rbd	-6.10
5311221	nucleocapsid	-8.00
5311221	tmprss2	-6.50
3005573	protease	-6.30
3005573	polymerase	-7.20
3005573	papainlike	-6.60
3005573	ace2	-7.30
3005573	spike_rbd	-6.70
3005573	nucleocapsid	-7.40
3005573	tmprss2	-7.00
180540	protease	-6.90
180540	polymerase	-7.40
180540	papainlike	-7.30
180540	ace2	-8.20
180540	spike_rbd	-7.20
180540	nucleocapsid	-8.30
180540	tmprss2	-7.70
94411096	protease	-6.70
94411096	polymerase	-8.40
94411096	papainlike	-7.60
94411096	ace2	-8.50
94411096	spike_rbd	-6.50
94411096	nucleocapsid	-8.40
94411096	tmprss2	-7.50
37720	protease	-6.20
37720	polymerase	-7.70
37720	papainlike	-5.70
37720	ace2	-6.90
37720	spike_rbd	-6.80
37720	nucleocapsid	-7.30
37720	tmprss2	-6.70
9865528	protease	-6.70
9865528	polymerase	-6.90
9865528	papainlike	-7.30
9865528	ace2	-8.00
9865528	spike_rbd	-7.60
9865528	nucleocapsid	-8.30
9865528	tmprss2	-6.90
6419708	protease	-7.00
6419708	polymerase	-7.40
6419708	papainlike	-6.70
6419708	ace2	-7.80
6419708	spike_rbd	-6.90
6419708	nucleocapsid	-8.20
6419708	tmprss2	-7.00
4976	protease	-6.70
4976	polymerase	-6.90
4976	papainlike	-6.30
4976	ace2	-7.20
4976	spike_rbd	-6.80
4976	nucleocapsid	-8.10
4976	tmprss2	0.00
4695	protease	-7.00
4695	polymerase	-8.20
4695	papainlike	-6.40
4695	ace2	-8.30
4695	spike_rbd	-6.30
4695	nucleocapsid	-7.50
4695	tmprss2	-7.10
9926791	protease	-6.00
9926791	polymerase	-7.30
9926791	papainlike	-6.50
9926791	ace2	-6.70
9926791	spike_rbd	-6.80
9926791	nucleocapsid	-8.70
9926791	tmprss2	-6.30
5281037	protease	-6.50
5281037	polymerase	-7.00
5281037	papainlike	-6.40
5281037	ace2	-7.60
5281037	spike_rbd	-6.20
5281037	nucleocapsid	-8.40
5281037	tmprss2	-6.90
3059	protease	-7.10
3059	polymerase	-7.80
3059	papainlike	-7.10
3059	ace2	-8.40
3059	spike_rbd	-7.30
3059	nucleocapsid	-8.20
3059	tmprss2	-7.90
135398641	protease	-6.20
135398641	polymerase	-7.00
135398641	papainlike	-7.10
135398641	ace2	-7.30
135398641	spike_rbd	-6.40
135398641	nucleocapsid	-7.20
135398641	tmprss2	-7.40
207845	protease	-6.50
207845	polymerase	-6.90
207845	papainlike	-6.00
207845	ace2	-6.90
207845	spike_rbd	-5.80
207845	nucleocapsid	-7.70
207845	tmprss2	-6.60
2471	protease	-6.50
2471	polymerase	-6.90
2471	papainlike	-5.80
2471	ace2	-7.30
2471	spike_rbd	-6.10
2471	nucleocapsid	-7.30
2471	tmprss2	-6.70
1548968	protease	-7.00
1548968	polymerase	-7.00
1548968	papainlike	-6.70
1548968	ace2	-7.10
1548968	spike_rbd	-7.20
1548968	nucleocapsid	-7.50
1548968	tmprss2	-7.20
77992	protease	-7.40
77992	polymerase	-7.00
77992	papainlike	-6.80
77992	ace2	-7.40
77992	spike_rbd	-7.10
77992	nucleocapsid	-7.90
77992	tmprss2	-8.10
3393	protease	-6.50
3393	polymerase	-6.90
3393	papainlike	-6.50
3393	ace2	-7.80
3393	spike_rbd	-6.00
3393	nucleocapsid	-8.30
3393	tmprss2	-6.10
5282379	protease	-6.40
5282379	polymerase	-7.30
5282379	papainlike	-6.80
5282379	ace2	-7.50
5282379	spike_rbd	-6.40
5282379	nucleocapsid	-8.00
5282379	tmprss2	-7.60
135601389	protease	-5.90
135601389	polymerase	-6.60
135601389	papainlike	-6.30
135601389	ace2	-6.50
135601389	spike_rbd	-6.10
135601389	nucleocapsid	-7.40
135601389	tmprss2	-7.50
3598	protease	-6.70
3598	polymerase	-6.90
3598	papainlike	-6.60
3598	ace2	-7.30
3598	spike_rbd	-6.90
3598	nucleocapsid	-7.70
3598	tmprss2	-6.30
136058974	protease	-5.90
136058974	polymerase	-6.60
136058974	papainlike	-6.70
136058974	ace2	-6.40
136058974	spike_rbd	-6.10
136058974	nucleocapsid	-7.40
136058974	tmprss2	-7.50
135398654	protease	-5.90
135398654	polymerase	-6.60
135398654	papainlike	-6.70
135398654	ace2	-6.50
135398654	spike_rbd	-6.10
135398654	nucleocapsid	-7.40
135398654	tmprss2	-7.50
6604421	protease	-6.30
6604421	polymerase	-7.00
6604421	papainlike	-6.50
6604421	ace2	-6.60
6604421	spike_rbd	-7.10
6604421	nucleocapsid	-8.00
6604421	tmprss2	-6.90
12358679	protease	-7.30
12358679	polymerase	-7.00
12358679	papainlike	-6.80
12358679	ace2	-7.60
12358679	spike_rbd	-7.00
12358679	nucleocapsid	-8.10
12358679	tmprss2	-7.10
16413919	protease	-6.50
16413919	polymerase	-6.60
16413919	papainlike	-6.50
16413919	ace2	-7.10
16413919	spike_rbd	-6.50
16413919	nucleocapsid	-7.80
16413919	tmprss2	-6.70
135481025	protease	-5.90
135481025	polymerase	-6.60
135481025	papainlike	-6.30
135481025	ace2	-6.50
135481025	spike_rbd	-6.10
135481025	nucleocapsid	-7.40
135481025	tmprss2	-7.40
3219	protease	-5.60
3219	polymerase	-6.50
3219	papainlike	-6.00
3219	ace2	-7.10
3219	spike_rbd	-6.10
3219	nucleocapsid	-7.40
3219	tmprss2	-6.10
2801	protease	-6.10
2801	polymerase	-6.70
2801	papainlike	-6.10
2801	ace2	-7.00
2801	spike_rbd	-6.50
2801	nucleocapsid	-7.50
2801	tmprss2	-6.40
54684141	protease	-6.50
54684141	polymerase	-7.10
54684141	papainlike	-6.40
54684141	ace2	-7.70
54684141	spike_rbd	-7.40
54684141	nucleocapsid	-7.80
54684141	tmprss2	-7.10
12309468	protease	-6.20
12309468	polymerase	-6.60
12309468	papainlike	-6.00
12309468	ace2	-6.70
12309468	spike_rbd	-6.20
12309468	nucleocapsid	-7.80
12309468	tmprss2	-6.30
98048851	protease	-6.20
98048851	polymerase	-6.20
98048851	papainlike	-7.50
98048851	ace2	-6.90
98048851	spike_rbd	-6.00
98048851	nucleocapsid	-7.50
98048851	tmprss2	-7.10
489181	protease	-6.20
489181	polymerase	-6.80
489181	papainlike	-6.10
489181	ace2	-7.20
489181	spike_rbd	-6.50
489181	nucleocapsid	-8.50
489181	tmprss2	-6.90
136003108	protease	-5.90
136003108	polymerase	-6.30
136003108	papainlike	-6.40
136003108	ace2	-6.40
136003108	spike_rbd	-6.10
136003108	nucleocapsid	-7.40
136003108	tmprss2	-7.60
57005395	protease	-6.20
57005395	polymerase	-6.70
57005395	papainlike	-6.20
57005395	ace2	-6.80
57005395	spike_rbd	-6.30
57005395	nucleocapsid	-8.00
57005395	tmprss2	-6.20
9933193	protease	-6.30
9933193	polymerase	-6.60
9933193	papainlike	-6.70
9933193	ace2	-7.10
9933193	spike_rbd	-6.50
9933193	nucleocapsid	-7.80
9933193	tmprss2	-6.50
6540815	protease	-6.30
6540815	polymerase	-7.30
6540815	papainlike	-6.40
6540815	ace2	-7.40
6540815	spike_rbd	-6.20
6540815	nucleocapsid	-8.20
6540815	tmprss2	-6.70
6604410	protease	-6.20
6604410	polymerase	-6.20
6604410	papainlike	-6.40
6604410	ace2	-6.80
6604410	spike_rbd	-6.60
6604410	nucleocapsid	-7.40
6604410	tmprss2	-6.80
10881132	protease	-7.30
10881132	polymerase	-7.10
10881132	papainlike	-6.30
10881132	ace2	-7.80
10881132	spike_rbd	-6.90
10881132	nucleocapsid	-7.80
10881132	tmprss2	-7.00
4139	protease	-5.90
4139	polymerase	-6.40
4139	papainlike	-6.10
4139	ace2	-6.70
4139	spike_rbd	-6.80
4139	nucleocapsid	-8.10
4139	tmprss2	-5.90
3025	protease	-5.80
3025	polymerase	-6.50
3025	papainlike	-6.20
3025	ace2	-6.70
3025	spike_rbd	-6.30
3025	nucleocapsid	-7.40
3025	tmprss2	-6.00
6167	protease	-6.30
6167	polymerase	-7.10
6167	papainlike	-6.50
6167	ace2	-7.40
6167	spike_rbd	-7.40
6167	nucleocapsid	-8.00
6167	tmprss2	-6.60
1549000	protease	-6.50
1549000	polymerase	-7.20
1549000	papainlike	-6.30
1549000	ace2	-7.30
1549000	spike_rbd	-6.90
1549000	nucleocapsid	-8.10
1549000	tmprss2	-6.40
60855	protease	-6.50
60855	polymerase	-7.20
60855	papainlike	-6.10
60855	ace2	-7.10
60855	spike_rbd	-6.50
60855	nucleocapsid	-8.60
60855	tmprss2	-6.60
6604275	protease	-6.50
6604275	polymerase	-6.60
6604275	papainlike	-6.40
6604275	ace2	-7.10
6604275	spike_rbd	-6.50
6604275	nucleocapsid	-7.80
6604275	tmprss2	-6.80
57469	protease	-7.10
57469	polymerase	-7.00
57469	papainlike	-5.90
57469	ace2	-7.50
57469	spike_rbd	-7.10
57469	nucleocapsid	-7.90
57469	tmprss2	-6.10
2335	protease	-5.60
2335	polymerase	-7.00
2335	papainlike	-6.20
2335	ace2	-7.10
2335	spike_rbd	-6.50
2335	nucleocapsid	-7.70
2335	tmprss2	-7.00
2187	protease	-6.90
2187	polymerase	-6.90
2187	papainlike	-6.70
2187	ace2	-6.90
2187	spike_rbd	-6.70
2187	nucleocapsid	-7.60
2187	tmprss2	-7.40
4436	protease	-7.20
4436	polymerase	-6.70
4436	papainlike	-6.40
4436	ace2	-7.60
4436	spike_rbd	-7.00
4436	nucleocapsid	-7.20
4436	tmprss2	-6.50
3440	protease	-6.60
3440	polymerase	-6.90
3440	papainlike	-6.00
3440	ace2	-7.40
3440	spike_rbd	-6.60
3440	nucleocapsid	-8.00
3440	tmprss2	-6.50
150716	protease	-6.50
150716	polymerase	-7.10
150716	papainlike	-6.30
150716	ace2	-7.30
150716	spike_rbd	-7.00
150716	nucleocapsid	-8.10
150716	tmprss2	-6.50
667453	protease	-6.30
667453	polymerase	-6.80
667453	papainlike	-6.10
667453	ace2	-7.60
667453	spike_rbd	-6.50
667453	nucleocapsid	-8.30
667453	tmprss2	-6.70
40469533	protease	-6.30
40469533	polymerase	-7.00
40469533	papainlike	-6.30
40469533	ace2	-6.90
40469533	spike_rbd	-6.20
40469533	nucleocapsid	-8.30
40469533	tmprss2	-6.20
446596	protease	-6.80
446596	polymerase	-6.20
446596	papainlike	-6.50
446596	ace2	-7.00
446596	spike_rbd	-6.30
446596	nucleocapsid	-8.00
446596	tmprss2	-6.10
2995	protease	-6.30
2995	polymerase	-6.70
2995	papainlike	-5.80
2995	ace2	-6.70
2995	spike_rbd	-6.20
2995	nucleocapsid	-7.50
2995	tmprss2	-6.80
443879	protease	-6.50
443879	polymerase	-7.10
443879	papainlike	-6.70
443879	ace2	-6.80
443879	spike_rbd	-6.40
443879	nucleocapsid	-8.10
443879	tmprss2	-7.00
12309469	protease	-6.30
12309469	polymerase	-6.60
12309469	papainlike	-6.10
12309469	ace2	-6.40
12309469	spike_rbd	-6.00
12309469	nucleocapsid	-7.80
12309469	tmprss2	0.00
2812	protease	-7.10
2812	polymerase	-7.80
2812	papainlike	-6.60
2812	ace2	-7.00
2812	spike_rbd	-7.60
2812	nucleocapsid	-7.70
2812	tmprss2	-7.20
2157	protease	-6.50
2157	polymerase	-6.70
2157	papainlike	-6.30
2157	ace2	-7.40
2157	spike_rbd	-6.10
2157	nucleocapsid	-8.10
2157	tmprss2	-6.70
7059638	protease	-6.30
7059638	polymerase	-7.00
7059638	papainlike	-6.00
7059638	ace2	-7.60
7059638	spike_rbd	-6.40
7059638	nucleocapsid	-8.30
7059638	tmprss2	-6.70
9887103	protease	-6.50
9887103	polymerase	-6.60
9887103	papainlike	-6.10
9887103	ace2	-7.10
9887103	spike_rbd	-6.50
9887103	nucleocapsid	-7.80
9887103	tmprss2	-6.60
657237	protease	-6.30
657237	polymerase	-6.60
657237	papainlike	-6.10
657237	ace2	-6.90
657237	spike_rbd	-6.80
657237	nucleocapsid	-8.00
657237	tmprss2	-6.80
4044	protease	-7.20
4044	polymerase	-7.00
4044	papainlike	-6.50
4044	ace2	-7.90
4044	spike_rbd	-6.70
4044	nucleocapsid	-7.70
4044	tmprss2	-7.00
12285397	protease	-6.30
12285397	polymerase	-6.30
12285397	papainlike	-6.40
12285397	ace2	-6.70
12285397	spike_rbd	-6.50
12285397	nucleocapsid	-7.60
12285397	tmprss2	-6.60
11634155	protease	-6.10
11634155	polymerase	-6.60
11634155	papainlike	-6.50
11634155	ace2	-7.10
11634155	spike_rbd	-6.10
11634155	nucleocapsid	-8.20
11634155	tmprss2	-6.60
656719	protease	-6.40
656719	polymerase	-6.60
656719	papainlike	-7.20
656719	ace2	-7.30
656719	spike_rbd	-6.80
656719	nucleocapsid	-7.60
656719	tmprss2	-6.10
57503823	protease	-6.60
57503823	polymerase	-6.50
57503823	papainlike	-6.40
57503823	ace2	-6.50
57503823	spike_rbd	-6.60
57503823	nucleocapsid	-7.50
57503823	tmprss2	-6.20
3365	protease	-6.00
3365	polymerase	-6.40
3365	papainlike	-6.90
3365	ace2	-6.60
3365	spike_rbd	-6.30
3365	nucleocapsid	-7.80
3365	tmprss2	-6.80
3011155	protease	-6.40
3011155	polymerase	-7.10
3011155	papainlike	-6.50
3011155	ace2	-6.60
3011155	spike_rbd	-6.50
3011155	nucleocapsid	-7.70
3011155	tmprss2	-7.00
123606	protease	-6.10
123606	polymerase	-6.50
123606	papainlike	-5.90
123606	ace2	-6.90
123606	spike_rbd	-6.60
123606	nucleocapsid	-7.50
123606	tmprss2	-6.40
5281081	protease	-5.90
5281081	polymerase	-6.70
5281081	papainlike	-6.50
5281081	ace2	-6.50
5281081	spike_rbd	-6.00
5281081	nucleocapsid	-7.70
5281081	tmprss2	-6.80
3696	protease	-6.00
3696	polymerase	-6.50
3696	papainlike	-5.90
3696	ace2	-6.70
3696	spike_rbd	-6.70
3696	nucleocapsid	-7.50
3696	tmprss2	-6.40
76958772	protease	-6.00
76958772	polymerase	-6.70
76958772	papainlike	-6.40
76958772	ace2	-6.90
76958772	spike_rbd	-6.30
76958772	nucleocapsid	-8.00
76958772	tmprss2	-6.20
5344	protease	-6.80
5344	polymerase	-6.80
5344	papainlike	-6.80
5344	ace2	-6.90
5344	spike_rbd	-6.70
5344	nucleocapsid	-7.50
5344	tmprss2	-7.10
98048850	protease	-6.20
98048850	polymerase	-7.90
98048850	papainlike	-6.10
98048850	ace2	-6.50
98048850	spike_rbd	-6.20
98048850	nucleocapsid	-8.90
98048850	tmprss2	-6.40
9906855	protease	-6.30
9906855	polymerase	-6.60
9906855	papainlike	-6.20
9906855	ace2	-7.20
9906855	spike_rbd	-7.00
9906855	nucleocapsid	-7.90
9906855	tmprss2	-6.30
5509	protease	-7.10
5509	polymerase	-6.50
5509	papainlike	-6.80
5509	ace2	-7.60
5509	spike_rbd	-6.90
5509	nucleocapsid	-7.50
5509	tmprss2	-6.80
181817	protease	-6.90
181817	polymerase	-6.80
181817	papainlike	-7.00
181817	ace2	-7.70
181817	spike_rbd	-7.10
181817	nucleocapsid	-8.20
181817	tmprss2	-6.70
219085	protease	-6.40
219085	polymerase	-6.70
219085	papainlike	-6.20
219085	ace2	-6.80
219085	spike_rbd	-6.30
219085	nucleocapsid	-8.20
219085	tmprss2	-6.30
5577	protease	-6.00
5577	polymerase	-6.80
5577	papainlike	-6.70
5577	ace2	-7.20
5577	spike_rbd	-6.20
5577	nucleocapsid	-7.50
5577	tmprss2	-6.20
41097863	protease	-6.70
41097863	polymerase	-6.50
41097863	papainlike	-6.70
41097863	ace2	-7.50
41097863	spike_rbd	-6.80
41097863	nucleocapsid	-7.60
41097863	tmprss2	-6.90
25273638	protease	-5.90
25273638	polymerase	-6.50
25273638	papainlike	-6.30
25273638	ace2	-6.80
25273638	spike_rbd	-6.70
25273638	nucleocapsid	-7.80
25273638	tmprss2	-6.80
3759	protease	-6.50
3759	polymerase	-7.10
3759	papainlike	-6.80
3759	ace2	-7.20
3759	spike_rbd	-7.00
3759	nucleocapsid	-7.80
3759	tmprss2	-6.90
44564	protease	-6.40
44564	polymerase	-6.80
44564	papainlike	-6.50
44564	ace2	-7.10
44564	spike_rbd	-6.80
44564	nucleocapsid	-8.40
44564	tmprss2	-6.80
54687	protease	-6.40
54687	polymerase	-7.50
54687	papainlike	-7.30
54687	ace2	-7.20
54687	spike_rbd	-6.90
54687	nucleocapsid	-7.70
54687	tmprss2	-6.60
5282594	protease	-6.30
5282594	polymerase	-6.90
5282594	papainlike	-6.10
5282594	ace2	-6.80
5282594	spike_rbd	-6.50
5282594	nucleocapsid	-7.80
5282594	tmprss2	-6.80
10833710	protease	-6.40
10833710	polymerase	-6.70
10833710	papainlike	-6.30
10833710	ace2	-6.90
10833710	spike_rbd	-6.90
10833710	nucleocapsid	-8.00
10833710	tmprss2	-6.30
6604024	protease	-6.20
6604024	polymerase	-6.90
6604024	papainlike	-6.10
6604024	ace2	-7.00
6604024	spike_rbd	-6.10
6604024	nucleocapsid	-7.50
6604024	tmprss2	-6.80
39468	protease	-6.30
39468	polymerase	-7.30
39468	papainlike	-5.90
39468	ace2	-6.50
39468	spike_rbd	-6.70
39468	nucleocapsid	-7.30
39468	tmprss2	-6.50
39186	protease	-6.90
39186	polymerase	-6.60
39186	papainlike	-7.30
39186	ace2	-7.20
39186	spike_rbd	-6.20
39186	nucleocapsid	-7.90
39186	tmprss2	-7.00
5329	protease	-6.50
5329	polymerase	-6.70
5329	papainlike	-6.50
5329	ace2	-6.80
5329	spike_rbd	-6.50
5329	nucleocapsid	-7.20
5329	tmprss2	-6.90
3032799	protease	-6.00
3032799	polymerase	-6.20
3032799	papainlike	-6.00
3032799	ace2	-7.30
3032799	spike_rbd	-6.20
3032799	nucleocapsid	-7.30
3032799	tmprss2	-6.10
157920	protease	-6.60
157920	polymerase	-6.80
157920	papainlike	-7.00
157920	ace2	-7.70
157920	spike_rbd	-6.40
157920	nucleocapsid	-8.00
157920	tmprss2	-6.40
26987	protease	-6.20
26987	polymerase	-6.60
26987	papainlike	-6.50
26987	ace2	-7.60
26987	spike_rbd	-6.30
26987	nucleocapsid	-8.10
26987	tmprss2	-6.50
181818	protease	-7.10
181818	polymerase	-6.80
181818	papainlike	-6.90
181818	ace2	-7.90
181818	spike_rbd	-6.70
181818	nucleocapsid	-8.00
181818	tmprss2	-6.60
66864580	protease	-6.50
66864580	polymerase	-6.60
66864580	papainlike	-6.40
66864580	ace2	-6.50
66864580	spike_rbd	-6.80
66864580	nucleocapsid	-7.50
66864580	tmprss2	-6.40
29919956	protease	-5.60
29919956	polymerase	-6.80
29919956	papainlike	-6.60
29919956	ace2	-6.80
29919956	spike_rbd	-5.80
29919956	nucleocapsid	-8.00
29919956	tmprss2	-6.30
60947	protease	-7.00
60947	polymerase	-6.20
60947	papainlike	-6.30
60947	ace2	-7.30
60947	spike_rbd	-5.60
60947	nucleocapsid	-8.00
60947	tmprss2	-6.00
2733526	protease	-6.20
2733526	polymerase	-6.80
2733526	papainlike	-6.40
2733526	ace2	-7.20
2733526	spike_rbd	-6.90
2733526	nucleocapsid	-8.00
2733526	tmprss2	-7.00
129211	protease	-5.90
129211	polymerase	-7.40
129211	papainlike	-6.70
129211	ace2	-7.40
129211	spike_rbd	-6.80
129211	nucleocapsid	-8.20
129211	tmprss2	-5.80
184819	protease	-5.70
184819	polymerase	-6.50
184819	papainlike	-6.70
184819	ace2	-7.40
184819	spike_rbd	-6.60
184819	nucleocapsid	-7.50
184819	tmprss2	-6.10
60648	protease	-6.00
60648	polymerase	-6.60
60648	papainlike	-6.40
60648	ace2	-7.20
60648	spike_rbd	-6.70
60648	nucleocapsid	-8.10
60648	tmprss2	-6.70
